relationship_id,source_type,source_id,target_type,target_id,relationship_type,timestamp,metadata
R02138,transaction,T00986,account,A0071,INITIATED_BY,2024-01-20T02:09:36.998551,"{""ring_id"": ""RING-1""}"
R02139,transaction,T00986,merchant,M0013,PURCHASED_AT,2024-01-20T02:09:36.998551,"{""ring_id"": ""RING-1""}"
R02140,transaction,T00987,account,A0071,INITIATED_BY,2024-06-12T09:06:18.597286,"{""ring_id"": ""RING-1""}"
R02141,transaction,T00987,merchant,M0019,PURCHASED_AT,2024-06-12T09:06:18.597286,"{""ring_id"": ""RING-1""}"
R02142,transaction,T00988,account,A0071,INITIATED_BY,2024-06-21T05:19:58.270086,"{""ring_id"": ""RING-1""}"
R02143,transaction,T00988,merchant,M0022,PURCHASED_AT,2024-06-21T05:19:58.270086,"{""ring_id"": ""RING-1""}"
R02144,transaction,T00989,account,A0071,INITIATED_BY,2024-01-17T08:52:44.332433,"{""ring_id"": ""RING-1""}"
R02145,transaction,T00989,merchant,M0022,PURCHASED_AT,2024-01-17T08:52:44.332433,"{""ring_id"": ""RING-1""}"
R02146,transaction,T00990,account,A0071,INITIATED_BY,2024-01-12T16:54:48.858751,"{""ring_id"": ""RING-1""}"
R02147,transaction,T00990,merchant,M0027,PURCHASED_AT,2024-01-12T16:54:48.858751,"{""ring_id"": ""RING-1""}"
R02148,transaction,T00991,account,A0071,INITIATED_BY,2024-06-23T21:22:52.677945,"{""ring_id"": ""RING-1""}"
R02149,transaction,T00991,merchant,M0023,PURCHASED_AT,2024-06-23T21:22:52.677945,"{""ring_id"": ""RING-1""}"
R02150,transaction,T00992,account,A0071,INITIATED_BY,2024-02-22T16:00:06.939113,"{""ring_id"": ""RING-1""}"
R02151,transaction,T00992,merchant,M0013,PURCHASED_AT,2024-02-22T16:00:06.939113,"{""ring_id"": ""RING-1""}"
R02152,transaction,T00993,account,A0073,INITIATED_BY,2024-04-13T16:24:45.566500,"{""ring_id"": ""RING-1""}"
R02153,transaction,T00993,merchant,M0013,PURCHASED_AT,2024-04-13T16:24:45.566500,"{""ring_id"": ""RING-1""}"
R02154,transaction,T00994,account,A0073,INITIATED_BY,2024-05-13T09:10:16.740685,"{""ring_id"": ""RING-1""}"
R02155,transaction,T00994,merchant,M0027,PURCHASED_AT,2024-05-13T09:10:16.740685,"{""ring_id"": ""RING-1""}"
R02156,transaction,T00995,account,A0073,INITIATED_BY,2024-02-27T20:31:44.921108,"{""ring_id"": ""RING-1""}"
R02157,transaction,T00995,merchant,M0021,PURCHASED_AT,2024-02-27T20:31:44.921108,"{""ring_id"": ""RING-1""}"
R02158,transaction,T00996,account,A0073,INITIATED_BY,2024-04-16T22:19:51.135683,"{""ring_id"": ""RING-1""}"
R02159,transaction,T00996,merchant,M0027,PURCHASED_AT,2024-04-16T22:19:51.135683,"{""ring_id"": ""RING-1""}"
R02160,transaction,T00997,account,A0073,INITIATED_BY,2024-02-27T04:23:00.678157,"{""ring_id"": ""RING-1""}"
R02161,transaction,T00997,merchant,M0022,PURCHASED_AT,2024-02-27T04:23:00.678157,"{""ring_id"": ""RING-1""}"
R02162,transaction,T00998,account,A0073,INITIATED_BY,2024-05-03T01:50:13.653121,"{""ring_id"": ""RING-1""}"
R02163,transaction,T00998,merchant,M0022,PURCHASED_AT,2024-05-03T01:50:13.653121,"{""ring_id"": ""RING-1""}"
R02164,transaction,T00999,account,A0073,INITIATED_BY,2024-04-18T09:32:09.812873,"{""ring_id"": ""RING-1""}"
R02165,transaction,T00999,merchant,M0005,PURCHASED_AT,2024-04-18T09:32:09.812873,"{""ring_id"": ""RING-1""}"
R02166,transaction,T01000,account,A0073,INITIATED_BY,2024-03-27T13:39:36.909186,"{""ring_id"": ""RING-1""}"
R02167,transaction,T01000,merchant,M0027,PURCHASED_AT,2024-03-27T13:39:36.909186,"{""ring_id"": ""RING-1""}"
R02168,transaction,T01001,account,A0099,INITIATED_BY,2024-01-28T15:20:18.606850,"{""ring_id"": ""RING-1""}"
R02169,transaction,T01001,merchant,M0019,PURCHASED_AT,2024-01-28T15:20:18.606850,"{""ring_id"": ""RING-1""}"
R02170,transaction,T01002,account,A0099,INITIATED_BY,2024-06-16T02:11:51.797532,"{""ring_id"": ""RING-1""}"
R02171,transaction,T01002,merchant,M0005,PURCHASED_AT,2024-06-16T02:11:51.797532,"{""ring_id"": ""RING-1""}"
R02172,transaction,T01003,account,A0099,INITIATED_BY,2024-06-27T04:11:17.416038,"{""ring_id"": ""RING-1""}"
R02173,transaction,T01003,merchant,M0018,PURCHASED_AT,2024-06-27T04:11:17.416038,"{""ring_id"": ""RING-1""}"
R02174,transaction,T01004,account,A0099,INITIATED_BY,2024-03-12T00:05:18.705056,"{""ring_id"": ""RING-1""}"
R02175,transaction,T01004,merchant,M0023,PURCHASED_AT,2024-03-12T00:05:18.705056,"{""ring_id"": ""RING-1""}"
R02176,transaction,T01005,account,A0099,INITIATED_BY,2024-03-11T18:46:41.099753,"{""ring_id"": ""RING-1""}"
R02177,transaction,T01005,merchant,M0021,PURCHASED_AT,2024-03-11T18:46:41.099753,"{""ring_id"": ""RING-1""}"
R02178,transaction,T01006,account,A0099,INITIATED_BY,2024-05-06T21:36:57.835152,"{""ring_id"": ""RING-1""}"
R02179,transaction,T01006,merchant,M0017,PURCHASED_AT,2024-05-06T21:36:57.835152,"{""ring_id"": ""RING-1""}"
R02180,transaction,T01007,account,A0099,INITIATED_BY,2024-06-05T17:16:33.581447,"{""ring_id"": ""RING-1""}"
R02181,transaction,T01007,merchant,M0027,PURCHASED_AT,2024-06-05T17:16:33.581447,"{""ring_id"": ""RING-1""}"
R02182,transaction,T01008,account,A0099,INITIATED_BY,2024-04-14T11:10:18.425280,"{""ring_id"": ""RING-1""}"
R02183,transaction,T01008,merchant,M0016,PURCHASED_AT,2024-04-14T11:10:18.425280,"{""ring_id"": ""RING-1""}"
R02184,transaction,T01009,account,A0099,INITIATED_BY,2024-02-07T23:13:30.007478,"{""ring_id"": ""RING-1""}"
R02185,transaction,T01009,merchant,M0016,PURCHASED_AT,2024-02-07T23:13:30.007478,"{""ring_id"": ""RING-1""}"
R02186,transaction,T01010,account,A0099,INITIATED_BY,2024-03-06T13:30:31.581014,"{""ring_id"": ""RING-1""}"
R02187,transaction,T01010,merchant,M0005,PURCHASED_AT,2024-03-06T13:30:31.581014,"{""ring_id"": ""RING-1""}"
R02188,transaction,T01011,account,A0099,INITIATED_BY,2024-03-09T03:45:30.107274,"{""ring_id"": ""RING-1""}"
R02189,transaction,T01011,merchant,M0016,PURCHASED_AT,2024-03-09T03:45:30.107274,"{""ring_id"": ""RING-1""}"
R02190,transaction,T01012,account,A0110,INITIATED_BY,2024-02-02T12:19:30.820964,"{""ring_id"": ""RING-1""}"
R02191,transaction,T01012,merchant,M0022,PURCHASED_AT,2024-02-02T12:19:30.820964,"{""ring_id"": ""RING-1""}"
R02192,transaction,T01013,account,A0110,INITIATED_BY,2024-04-23T11:34:07.472694,"{""ring_id"": ""RING-1""}"
R02193,transaction,T01013,merchant,M0016,PURCHASED_AT,2024-04-23T11:34:07.472694,"{""ring_id"": ""RING-1""}"
R02194,transaction,T01014,account,A0110,INITIATED_BY,2024-03-29T10:35:27.177006,"{""ring_id"": ""RING-1""}"
R02195,transaction,T01014,merchant,M0021,PURCHASED_AT,2024-03-29T10:35:27.177006,"{""ring_id"": ""RING-1""}"
R02196,transaction,T01015,account,A0110,INITIATED_BY,2024-05-20T10:17:29.659891,"{""ring_id"": ""RING-1""}"
R02197,transaction,T01015,merchant,M0021,PURCHASED_AT,2024-05-20T10:17:29.659891,"{""ring_id"": ""RING-1""}"
R02198,transaction,T01016,account,A0110,INITIATED_BY,2024-02-19T19:32:18.523941,"{""ring_id"": ""RING-1""}"
R02199,transaction,T01016,merchant,M0021,PURCHASED_AT,2024-02-19T19:32:18.523941,"{""ring_id"": ""RING-1""}"
R02200,transaction,T01017,account,A0110,INITIATED_BY,2024-01-15T22:58:30.313212,"{""ring_id"": ""RING-1""}"
R02201,transaction,T01017,merchant,M0013,PURCHASED_AT,2024-01-15T22:58:30.313212,"{""ring_id"": ""RING-1""}"
R02202,transaction,T01018,account,A0120,INITIATED_BY,2024-02-19T13:03:38.021899,"{""ring_id"": ""RING-1""}"
R02203,transaction,T01018,merchant,M0022,PURCHASED_AT,2024-02-19T13:03:38.021899,"{""ring_id"": ""RING-1""}"
R02204,transaction,T01019,account,A0120,INITIATED_BY,2024-02-24T00:05:25.367893,"{""ring_id"": ""RING-1""}"
R02205,transaction,T01019,merchant,M0021,PURCHASED_AT,2024-02-24T00:05:25.367893,"{""ring_id"": ""RING-1""}"
R02206,transaction,T01020,account,A0120,INITIATED_BY,2024-02-03T11:09:41.407877,"{""ring_id"": ""RING-1""}"
R02207,transaction,T01020,merchant,M0023,PURCHASED_AT,2024-02-03T11:09:41.407877,"{""ring_id"": ""RING-1""}"
R02208,transaction,T01021,account,A0120,INITIATED_BY,2024-05-21T19:24:48.491898,"{""ring_id"": ""RING-1""}"
R02209,transaction,T01021,merchant,M0023,PURCHASED_AT,2024-05-21T19:24:48.491898,"{""ring_id"": ""RING-1""}"
R02210,transaction,T01022,account,A0120,INITIATED_BY,2024-04-07T13:20:12.757923,"{""ring_id"": ""RING-1""}"
R02211,transaction,T01022,merchant,M0027,PURCHASED_AT,2024-04-07T13:20:12.757923,"{""ring_id"": ""RING-1""}"
R02212,transaction,T01023,account,A0120,INITIATED_BY,2024-06-23T18:55:06.433856,"{""ring_id"": ""RING-1""}"
R02213,transaction,T01023,merchant,M0017,PURCHASED_AT,2024-06-23T18:55:06.433856,"{""ring_id"": ""RING-1""}"
R02214,transaction,T01024,account,A0120,INITIATED_BY,2024-01-01T23:07:38.884810,"{""ring_id"": ""RING-1""}"
R02215,transaction,T01024,merchant,M0016,PURCHASED_AT,2024-01-01T23:07:38.884810,"{""ring_id"": ""RING-1""}"
R02216,transaction,T01025,account,A0120,INITIATED_BY,2024-04-14T02:09:07.172996,"{""ring_id"": ""RING-1""}"
R02217,transaction,T01025,merchant,M0016,PURCHASED_AT,2024-04-14T02:09:07.172996,"{""ring_id"": ""RING-1""}"
R02218,transaction,T01026,account,A0120,INITIATED_BY,2024-01-16T07:32:50.152281,"{""ring_id"": ""RING-1""}"
R02219,transaction,T01026,merchant,M0005,PURCHASED_AT,2024-01-16T07:32:50.152281,"{""ring_id"": ""RING-1""}"
R02220,transaction,T01027,account,A0120,INITIATED_BY,2024-02-01T01:26:39.459754,"{""ring_id"": ""RING-1""}"
R02221,transaction,T01027,merchant,M0023,PURCHASED_AT,2024-02-01T01:26:39.459754,"{""ring_id"": ""RING-1""}"
R02222,transaction,T01028,account,A0120,INITIATED_BY,2024-06-20T06:21:22.649209,"{""ring_id"": ""RING-1""}"
R02223,transaction,T01028,merchant,M0005,PURCHASED_AT,2024-06-20T06:21:22.649209,"{""ring_id"": ""RING-1""}"
R02224,transaction,T01029,account,A0120,INITIATED_BY,2024-01-26T07:31:49.157613,"{""ring_id"": ""RING-1""}"
R02225,transaction,T01029,merchant,M0022,PURCHASED_AT,2024-01-26T07:31:49.157613,"{""ring_id"": ""RING-1""}"
R02226,transaction,T01030,account,A0120,INITIATED_BY,2024-04-19T17:12:42.292867,"{""ring_id"": ""RING-1""}"
R02227,transaction,T01030,merchant,M0019,PURCHASED_AT,2024-04-19T17:12:42.292867,"{""ring_id"": ""RING-1""}"
R02228,transaction,T01031,account,A0120,INITIATED_BY,2024-02-12T21:57:50.201028,"{""ring_id"": ""RING-1""}"
R02229,transaction,T01031,merchant,M0005,PURCHASED_AT,2024-02-12T21:57:50.201028,"{""ring_id"": ""RING-1""}"
R02230,transaction,T01032,account,A0140,INITIATED_BY,2024-04-09T22:11:41.289148,"{""ring_id"": ""RING-1""}"
R02231,transaction,T01032,merchant,M0027,PURCHASED_AT,2024-04-09T22:11:41.289148,"{""ring_id"": ""RING-1""}"
R02232,transaction,T01033,account,A0140,INITIATED_BY,2024-03-17T09:13:59.561543,"{""ring_id"": ""RING-1""}"
R02233,transaction,T01033,merchant,M0027,PURCHASED_AT,2024-03-17T09:13:59.561543,"{""ring_id"": ""RING-1""}"
R02234,transaction,T01034,account,A0140,INITIATED_BY,2024-03-13T09:51:28.539143,"{""ring_id"": ""RING-1""}"
R02235,transaction,T01034,merchant,M0016,PURCHASED_AT,2024-03-13T09:51:28.539143,"{""ring_id"": ""RING-1""}"
R02236,transaction,T01035,account,A0140,INITIATED_BY,2024-04-06T23:58:06.111827,"{""ring_id"": ""RING-1""}"
R02237,transaction,T01035,merchant,M0016,PURCHASED_AT,2024-04-06T23:58:06.111827,"{""ring_id"": ""RING-1""}"
R02238,transaction,T01036,account,A0140,INITIATED_BY,2024-05-09T07:32:56.185957,"{""ring_id"": ""RING-1""}"
R02239,transaction,T01036,merchant,M0017,PURCHASED_AT,2024-05-09T07:32:56.185957,"{""ring_id"": ""RING-1""}"
R02240,transaction,T01037,account,A0140,INITIATED_BY,2024-02-27T06:16:09.532707,"{""ring_id"": ""RING-1""}"
R02241,transaction,T01037,merchant,M0016,PURCHASED_AT,2024-02-27T06:16:09.532707,"{""ring_id"": ""RING-1""}"
R02242,transaction,T01038,account,A0140,INITIATED_BY,2024-02-14T19:07:47.810103,"{""ring_id"": ""RING-1""}"
R02243,transaction,T01038,merchant,M0027,PURCHASED_AT,2024-02-14T19:07:47.810103,"{""ring_id"": ""RING-1""}"
R02244,transaction,T01039,account,A0140,INITIATED_BY,2024-01-12T22:31:38.842587,"{""ring_id"": ""RING-1""}"
R02245,transaction,T01039,merchant,M0021,PURCHASED_AT,2024-01-12T22:31:38.842587,"{""ring_id"": ""RING-1""}"
R02246,transaction,T01040,account,A0143,INITIATED_BY,2024-02-19T12:43:17.911983,"{""ring_id"": ""RING-1""}"
R02247,transaction,T01040,merchant,M0017,PURCHASED_AT,2024-02-19T12:43:17.911983,"{""ring_id"": ""RING-1""}"
R02248,transaction,T01041,account,A0143,INITIATED_BY,2024-05-21T16:11:41.422038,"{""ring_id"": ""RING-1""}"
R02249,transaction,T01041,merchant,M0013,PURCHASED_AT,2024-05-21T16:11:41.422038,"{""ring_id"": ""RING-1""}"
R02250,transaction,T01042,account,A0143,INITIATED_BY,2024-01-18T07:01:41.450849,"{""ring_id"": ""RING-1""}"
R02251,transaction,T01042,merchant,M0022,PURCHASED_AT,2024-01-18T07:01:41.450849,"{""ring_id"": ""RING-1""}"
R02252,transaction,T01043,account,A0143,INITIATED_BY,2024-01-18T22:20:36.117662,"{""ring_id"": ""RING-1""}"
R02253,transaction,T01043,merchant,M0027,PURCHASED_AT,2024-01-18T22:20:36.117662,"{""ring_id"": ""RING-1""}"
R02254,transaction,T01044,account,A0143,INITIATED_BY,2024-02-02T16:50:28.577348,"{""ring_id"": ""RING-1""}"
R02255,transaction,T01044,merchant,M0021,PURCHASED_AT,2024-02-02T16:50:28.577348,"{""ring_id"": ""RING-1""}"
R02256,transaction,T01045,account,A0143,INITIATED_BY,2024-02-16T21:21:40.028978,"{""ring_id"": ""RING-1""}"
R02257,transaction,T01045,merchant,M0016,PURCHASED_AT,2024-02-16T21:21:40.028978,"{""ring_id"": ""RING-1""}"
R02258,transaction,T01046,account,A0143,INITIATED_BY,2024-03-09T13:30:36.313287,"{""ring_id"": ""RING-1""}"
R02259,transaction,T01046,merchant,M0016,PURCHASED_AT,2024-03-09T13:30:36.313287,"{""ring_id"": ""RING-1""}"
R02260,transaction,T01047,account,A0143,INITIATED_BY,2024-05-08T01:23:25.776257,"{""ring_id"": ""RING-1""}"
R02261,transaction,T01047,merchant,M0019,PURCHASED_AT,2024-05-08T01:23:25.776257,"{""ring_id"": ""RING-1""}"
R02262,transaction,T01048,account,A0143,INITIATED_BY,2024-03-20T10:50:32.192559,"{""ring_id"": ""RING-1""}"
R02263,transaction,T01048,merchant,M0016,PURCHASED_AT,2024-03-20T10:50:32.192559,"{""ring_id"": ""RING-1""}"
R02264,transaction,T01049,account,A0028,INITIATED_BY,2024-06-19T10:38:41.744612,"{""ring_id"": ""RING-2""}"
R02265,transaction,T01049,merchant,M0023,PURCHASED_AT,2024-06-19T10:38:41.744612,"{""ring_id"": ""RING-2""}"
R02266,transaction,T01050,account,A0028,INITIATED_BY,2024-06-20T11:44:34.775213,"{""ring_id"": ""RING-2""}"
R02267,transaction,T01050,merchant,M0013,PURCHASED_AT,2024-06-20T11:44:34.775213,"{""ring_id"": ""RING-2""}"
R02268,transaction,T01051,account,A0028,INITIATED_BY,2024-01-14T21:09:19.133799,"{""ring_id"": ""RING-2""}"
R02269,transaction,T01051,merchant,M0013,PURCHASED_AT,2024-01-14T21:09:19.133799,"{""ring_id"": ""RING-2""}"
R02270,transaction,T01052,account,A0028,INITIATED_BY,2024-01-16T07:26:15.953938,"{""ring_id"": ""RING-2""}"
R02271,transaction,T01052,merchant,M0005,PURCHASED_AT,2024-01-16T07:26:15.953938,"{""ring_id"": ""RING-2""}"
R02272,transaction,T01053,account,A0028,INITIATED_BY,2024-06-23T03:39:01.955777,"{""ring_id"": ""RING-2""}"
R02273,transaction,T01053,merchant,M0005,PURCHASED_AT,2024-06-23T03:39:01.955777,"{""ring_id"": ""RING-2""}"
R02274,transaction,T01054,account,A0028,INITIATED_BY,2024-05-04T00:10:09.758997,"{""ring_id"": ""RING-2""}"
R02275,transaction,T01054,merchant,M0023,PURCHASED_AT,2024-05-04T00:10:09.758997,"{""ring_id"": ""RING-2""}"
R02276,transaction,T01055,account,A0028,INITIATED_BY,2024-02-04T10:09:33.527229,"{""ring_id"": ""RING-2""}"
R02277,transaction,T01055,merchant,M0027,PURCHASED_AT,2024-02-04T10:09:33.527229,"{""ring_id"": ""RING-2""}"
R02278,transaction,T01056,account,A0028,INITIATED_BY,2024-05-15T16:33:27.309087,"{""ring_id"": ""RING-2""}"
R02279,transaction,T01056,merchant,M0023,PURCHASED_AT,2024-05-15T16:33:27.309087,"{""ring_id"": ""RING-2""}"
R02280,transaction,T01057,account,A0028,INITIATED_BY,2024-05-02T02:07:27.478528,"{""ring_id"": ""RING-2""}"
R02281,transaction,T01057,merchant,M0016,PURCHASED_AT,2024-05-02T02:07:27.478528,"{""ring_id"": ""RING-2""}"
R02282,transaction,T01058,account,A0030,INITIATED_BY,2024-03-04T22:41:54.318008,"{""ring_id"": ""RING-2""}"
R02283,transaction,T01058,merchant,M0023,PURCHASED_AT,2024-03-04T22:41:54.318008,"{""ring_id"": ""RING-2""}"
R02284,transaction,T01059,account,A0030,INITIATED_BY,2024-06-24T12:30:00.667438,"{""ring_id"": ""RING-2""}"
R02285,transaction,T01059,merchant,M0019,PURCHASED_AT,2024-06-24T12:30:00.667438,"{""ring_id"": ""RING-2""}"
R02286,transaction,T01060,account,A0030,INITIATED_BY,2024-02-22T12:02:28.421099,"{""ring_id"": ""RING-2""}"
R02287,transaction,T01060,merchant,M0013,PURCHASED_AT,2024-02-22T12:02:28.421099,"{""ring_id"": ""RING-2""}"
R02288,transaction,T01061,account,A0030,INITIATED_BY,2024-03-12T05:53:30.092228,"{""ring_id"": ""RING-2""}"
R02289,transaction,T01061,merchant,M0027,PURCHASED_AT,2024-03-12T05:53:30.092228,"{""ring_id"": ""RING-2""}"
R02290,transaction,T01062,account,A0030,INITIATED_BY,2024-06-02T13:14:24.480070,"{""ring_id"": ""RING-2""}"
R02291,transaction,T01062,merchant,M0027,PURCHASED_AT,2024-06-02T13:14:24.480070,"{""ring_id"": ""RING-2""}"
R02292,transaction,T01063,account,A0030,INITIATED_BY,2024-02-24T00:02:06.800715,"{""ring_id"": ""RING-2""}"
R02293,transaction,T01063,merchant,M0019,PURCHASED_AT,2024-02-24T00:02:06.800715,"{""ring_id"": ""RING-2""}"
R02294,transaction,T01064,account,A0030,INITIATED_BY,2024-03-13T18:35:01.596918,"{""ring_id"": ""RING-2""}"
R02295,transaction,T01064,merchant,M0016,PURCHASED_AT,2024-03-13T18:35:01.596918,"{""ring_id"": ""RING-2""}"
R02296,transaction,T01065,account,A0030,INITIATED_BY,2024-04-05T18:23:43.683345,"{""ring_id"": ""RING-2""}"
R02297,transaction,T01065,merchant,M0013,PURCHASED_AT,2024-04-05T18:23:43.683345,"{""ring_id"": ""RING-2""}"
R02298,transaction,T01066,account,A0030,INITIATED_BY,2024-01-02T06:01:08.411245,"{""ring_id"": ""RING-2""}"
R02299,transaction,T01066,merchant,M0022,PURCHASED_AT,2024-01-02T06:01:08.411245,"{""ring_id"": ""RING-2""}"
R02300,transaction,T01067,account,A0030,INITIATED_BY,2024-03-08T18:00:01.176849,"{""ring_id"": ""RING-2""}"
R02301,transaction,T01067,merchant,M0021,PURCHASED_AT,2024-03-08T18:00:01.176849,"{""ring_id"": ""RING-2""}"
R02302,transaction,T01068,account,A0076,INITIATED_BY,2024-04-28T18:52:43.595103,"{""ring_id"": ""RING-2""}"
R02303,transaction,T01068,merchant,M0022,PURCHASED_AT,2024-04-28T18:52:43.595103,"{""ring_id"": ""RING-2""}"
R02304,transaction,T01069,account,A0076,INITIATED_BY,2024-01-02T01:14:22.524833,"{""ring_id"": ""RING-2""}"
R02305,transaction,T01069,merchant,M0021,PURCHASED_AT,2024-01-02T01:14:22.524833,"{""ring_id"": ""RING-2""}"
R02306,transaction,T01070,account,A0076,INITIATED_BY,2024-01-08T06:52:24.239600,"{""ring_id"": ""RING-2""}"
R02307,transaction,T01070,merchant,M0018,PURCHASED_AT,2024-01-08T06:52:24.239600,"{""ring_id"": ""RING-2""}"
R02308,transaction,T01071,account,A0076,INITIATED_BY,2024-04-30T13:59:37.442633,"{""ring_id"": ""RING-2""}"
R02309,transaction,T01071,merchant,M0016,PURCHASED_AT,2024-04-30T13:59:37.442633,"{""ring_id"": ""RING-2""}"
R02310,transaction,T01072,account,A0076,INITIATED_BY,2024-04-09T13:44:14.046269,"{""ring_id"": ""RING-2""}"
R02311,transaction,T01072,merchant,M0022,PURCHASED_AT,2024-04-09T13:44:14.046269,"{""ring_id"": ""RING-2""}"
R02312,transaction,T01073,account,A0076,INITIATED_BY,2024-03-31T20:04:25.257214,"{""ring_id"": ""RING-2""}"
R02313,transaction,T01073,merchant,M0021,PURCHASED_AT,2024-03-31T20:04:25.257214,"{""ring_id"": ""RING-2""}"
R02314,transaction,T01074,account,A0076,INITIATED_BY,2024-05-23T11:32:42.304005,"{""ring_id"": ""RING-2""}"
R02315,transaction,T01074,merchant,M0013,PURCHASED_AT,2024-05-23T11:32:42.304005,"{""ring_id"": ""RING-2""}"
R02316,transaction,T01075,account,A0076,INITIATED_BY,2024-01-10T10:03:39.785855,"{""ring_id"": ""RING-2""}"
R02317,transaction,T01075,merchant,M0017,PURCHASED_AT,2024-01-10T10:03:39.785855,"{""ring_id"": ""RING-2""}"
R02318,transaction,T01076,account,A0076,INITIATED_BY,2024-03-19T14:43:23.047960,"{""ring_id"": ""RING-2""}"
R02319,transaction,T01076,merchant,M0005,PURCHASED_AT,2024-03-19T14:43:23.047960,"{""ring_id"": ""RING-2""}"
R02320,transaction,T01077,account,A0001,INITIATED_BY,2024-05-11T23:51:20.871878,"{""ring_id"": ""RING-3""}"
R02321,transaction,T01077,merchant,M0016,PURCHASED_AT,2024-05-11T23:51:20.871878,"{""ring_id"": ""RING-3""}"
R02322,transaction,T01078,account,A0001,INITIATED_BY,2024-06-05T09:56:26.173031,"{""ring_id"": ""RING-3""}"
R02323,transaction,T01078,merchant,M0013,PURCHASED_AT,2024-06-05T09:56:26.173031,"{""ring_id"": ""RING-3""}"
R02324,transaction,T01079,account,A0001,INITIATED_BY,2024-05-06T21:46:25.249322,"{""ring_id"": ""RING-3""}"
R02325,transaction,T01079,merchant,M0013,PURCHASED_AT,2024-05-06T21:46:25.249322,"{""ring_id"": ""RING-3""}"
R02326,transaction,T01080,account,A0001,INITIATED_BY,2024-04-23T19:58:33.440292,"{""ring_id"": ""RING-3""}"
R02327,transaction,T01080,merchant,M0027,PURCHASED_AT,2024-04-23T19:58:33.440292,"{""ring_id"": ""RING-3""}"
R02328,transaction,T01081,account,A0001,INITIATED_BY,2024-01-07T22:39:49.603123,"{""ring_id"": ""RING-3""}"
